what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1468140823055
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1468140826527
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1468140826730
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1468140826758
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1468140827034
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1468140827224
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1468140827268
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1468140827426
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1468140827485
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1468140827546
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1468140827643
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1468140828475
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1468140828717
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1468140828732
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1468140829012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140837257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140840896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140843304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140889804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140895048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140895170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140895206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140901057
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468140901285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140974976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468140977908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1468141014820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1468141019810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141028595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141030950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141033954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141034089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141036634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141054359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141068794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141090483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141092483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141098897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141099218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141099698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141100187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141100636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141101055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141101541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141102001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141103778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141105901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141123731
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468141138723
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468141149507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141357968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141424589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141447778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141448067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141448370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141448750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141449148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141449531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141450290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141452574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468141453774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141455833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1468141467948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1468141470991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141484225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141487728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141487860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468141489893
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468141542859
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468141556627
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1468141604751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468141607485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468141631856
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1468141647429
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1468141648329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468141652963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468141669771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142020771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142068571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142086635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142113680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142143793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142155186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142162085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142175553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142284372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1468142288916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1468142289966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142291470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142297549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142299601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142304558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1468142305909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142307529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142321493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1468142386606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142393038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142394074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468142399652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468142400152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468142402378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468142403003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142407369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142426924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142532436
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468142599781
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468142614044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142666781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142680792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142680979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142707919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1468142722150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1468142730664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142741718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142741859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1468142745871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142749117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142749257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142752249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1468142769604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142782154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1468142788420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468142792592
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468142798475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142845008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142911883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142914390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142915856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468142925647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468143934322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468143956202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468143958994
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468143963532
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1468143978975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468143985627
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468143990536
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468144006262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144228434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144229803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144230234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144230645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144231021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144231353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144231773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144232070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144232397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144232760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1468144234096
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468144238325
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468144415290
activated,view,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.pde.runtime.LogView",1468144441270
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1468144449306
activated,view,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.pde.runtime.LogView",1468144449359
closed,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1468144449366
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1468144451828
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1468144455741
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1468144458605
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1468144460024
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1468144460072
closed,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1468144460075
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1468144461524
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468144469197
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468144483655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468144494830
activated,view,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.pde.runtime.LogView",1468144500056
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1468144505029
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1468144535811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468144592902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1468144708261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1468144716019
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1468144718931
