what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1464153695620
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464153695793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1464153697838
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464153699180
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464153700974
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464153703173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153706145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153707175
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1464153707175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153707502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153707627
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464153711028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153713149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153714335
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464153714350
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464153714506
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464153715130
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464153716878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153716987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153725202
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464153725206
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464153750978
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464153752491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153820153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464153820809
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464153826364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464153830342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464153860989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154153013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154170383
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154171695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154176313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154349541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154402455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154486009
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154486024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154489565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154493188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154497790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154508417
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464154508432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154527472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154529159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154536069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154559332
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464154561267
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464154564238
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154566613
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154571096
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154571096
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154572542
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154575009
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154575032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154577662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154578582
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464154578596
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464154578641
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464154579269
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464154581012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154581123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154581837
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464154581840
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154588894
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154590575
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154590959
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154590982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154609544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154626499
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1464154662610
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1464154662620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154662646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1464154662690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154665603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154667604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154679930
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154680294
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154680364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1464154685374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1464154687646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154697107
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154698642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154708245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464154712389
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154716010
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154718839
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464154722175
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154722427
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154722448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1464154725525
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154727251
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1464154727251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464154729657
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464154737710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1464154747435
