what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1463549930783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1463549961046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463549965992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463549967302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1463549974244
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463549976646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463549979548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463549980655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1463549991107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1463549998002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550003665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550010107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550012120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550018125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550018313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550032087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550056064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1463550057748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1463550073613
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1463550078199
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1463550078433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1463550084018
