what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167172426
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464167174016
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464167186715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464167202275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1464167203870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464167251781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167257300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167258300
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1464167258310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167258609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167258738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167259381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167260827
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464167263019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167264658
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464167264705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167265563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167265594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464167267046
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464167267046
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464167267077
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464167267686
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464167269623
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464167269701
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464167269733
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464167270294
