what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1464164446180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164448676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164453730
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1464164453762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1464164453762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164457349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164461889
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1464164461904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1464164461904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164477239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1464164481419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164482449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1464164482464
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464164484757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164485662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1464164492307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164494710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164496083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164497174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164501168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164505473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464164509966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1464164515051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1464164522664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464164526330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1464164530526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164534363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164536859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164541570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164544628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464164545470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164548013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164549214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164549370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164550930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164550961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164551990
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464164551990
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464164552037
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464164553068
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464164555083
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464164555130
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464164555208
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464164555738
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1464164557502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164561589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164562461
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1464164562466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164573686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164578058
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1464164578951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1464164588517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164591745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164591993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164592191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164592377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1464164592945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464164594957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464164611898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164614493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164615516
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464164615534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164615610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164626762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164630444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164639289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164640692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164640926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164642533
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464164642533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164643376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164652133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1464164656641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1464164659574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1464164670884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1464164671695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164674768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164675860
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1464164675860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164676640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164703679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1464164703703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164705164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1464164708041
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1464164708046
